gene,fc(1),fc(2),fc(3),fc,pval,t,fdr
CLPTM1L,-1.04632466224,-1.14175676428,-1.14882922723,-1.11230355125,0.000881838001103,-33.6525682828,0.0225816246595
CLPX,-0.383606239452,-0.530071423976,-0.336587392846,-0.416755018758,0.0189884869631,-7.15320089032,0.0536803382215
CLSPN,-0.250568718707,-0.184416370489,-0.135652813986,-0.190212634394,0.0293073783324,-5.71213937648,0.0684027865188
CLSTN1,-0.254330771833,-0.422713916239,-0.443728235492,-0.373590974522,0.0247870561316,-6.23296973636,0.0618695292443
CLSTN2,-0.146047474909,0.442501534474,-0.0208432209492,0.0918702795383,0.658858739167,0.513234486274,0.712240892912
CLSTN3,0.21655575434,0.456504347114,0.393319913871,0.355460005109,0.0384695103156,4.95019374741,0.0805940602734
CLTA,0.221656199659,0.180317085865,0.266435079421,0.222802788315,0.0122284873903,8.95987381904,0.0430724342354
CLTB,-0.584856248144,-0.590821230964,-0.698141518783,-0.62460633263,0.00345472949134,-16.9693585277,0.0293152526358
CLTC,0.0726234573767,0.0745550971023,0.0459235418829,0.064367365454,0.0199858142265,6.96710388129,0.0550892770548
CLTCL1,-0.610133550117,-0.332452718434,-0.520456132711,-0.487680800421,0.0270111201165,-5.96059012292,0.0652092340624
CLU,0.200853752374,0.205467551716,0.249823169278,0.218714824456,0.00505599592697,14.0102190083,0.0316101482546
CLUAP1,-0.131352605751,0.476643401304,-0.29942173032,0.0152896884111,0.954183306187,0.0648627044418,0.963991204577
CLUH,-0.0665550199312,-0.217600474574,-0.114208722004,-0.13278807217,0.0966530915335,-2.97853501535,0.152203496281
CLYBL,-0.761051821029,-0.595685637619,-0.667766873031,-0.674834777227,0.00499376594603,-14.0979049869,0.0316101482546
CMAS,0.468517461923,0.591914088007,0.633380325234,0.564603958388,0.0076025437539,11.403369236,0.0360643255276
CMBL,-0.13250868474,-0.592079116569,-0.32742651522,-0.350671438843,0.119020121971,-2.63316889693,0.178337156485
CMC1,-0.926490099904,-0.522962547565,-0.779296942829,-0.742916530099,0.0242721518988,-6.30123964569,0.0610870093688
CMC2,-0.525323143443,-0.26982153896,-0.297268662932,-0.364137781778,0.0460673311904,-4.49657038987,0.0907690494494
CMC4,-0.0871833924508,-0.215369984919,0.0594764574674,-0.0810256399676,0.41485465374,-1.02046056196,0.48376147241
CMIP,0.112398336075,0.134105458037,0.261554554334,0.169352782816,0.0678775122751,3.64005291783,0.118660423067
CMPK1,0.190420678632,0.136731838199,0.0816300829178,0.136260866583,0.0492330086238,4.33868585619,0.0949214872027
CMPK2,-1.17640058659,0.679314507095,-0.913581569892,-0.470222549797,0.502497533463,-0.811072162225,0.568107527124
CMSS1,-0.0388404669619,0.00516065583685,0.187990717551,0.0514369688086,0.536055835728,0.740650710203,0.59989006459
CMTM4,0.210689674522,-0.0561531530337,-0.239117543173,-0.0281936738949,0.849097506941,-0.215880474699,0.876123728683
CMTM6,-0.549617910177,0.163483273078,-0.418876806945,-0.268337148015,0.345496053757,-1.22425480703,0.417041813517
CMTM8,0.163815736313,0.380147092127,-0.18131972469,0.120881034584,0.536696969321,0.739347198306,0.600307905516
CMTR1,0.00464843942245,-0.0887635917074,-0.0348676620164,-0.0396609381004,0.280528785575,-1.46501560237,0.352131682352
CMTR2,0.0257625097406,-0.0841775985755,-0.072266801587,-0.0435606301406,0.337554411283,-1.25060337501,0.409273649061
CMYA5,-0.745709636382,1.89888398378,-0.748103435497,0.1350236373,0.892370743176,0.153100097886,0.914036950799
CNBP,0.0182351897554,-0.0301601006351,0.0154505183232,0.00117520248118,0.94710501266,0.074909676011,0.958899797619
CNDP2,0.65581633597,0.595483827283,0.556169380048,0.602489847767,0.00230534940593,20.7912073323,0.0266048169933
CNEP1R1,0.239896628198,0.142938866555,0.0912250566442,0.158020183799,0.068338987239,3.62637901883,0.119196508043
CNIH4,-0.441139540276,-0.443620692799,-0.789544488663,-0.558101573913,0.0404069634652,-4.82270874213,0.0831791608438
CNKSR1,0.942411460131,1.22392467894,0.926015525555,1.03078388821,0.00868378293572,10.6611146528,0.037477231828
CNKSR2,-0.215790634716,0.363260410444,-0.420640689064,-0.0910569711121,0.735468712304,-0.387922663612,0.778617558494
CNKSR3,0.0686405736886,0.185132247082,0.0490782479814,0.100950356251,0.140592796011,2.37708766848,0.201760926118
CNN1,2.39345502174,2.43612188397,2.31949529408,2.3830240666,0.000204325711237,69.9474568858,0.0218920838262
CNN2,0.285307960099,0.0839275185044,0.165247267259,0.178160915288,0.0929933693466,3.04595418392,0.148413497909
CNN3,0.674236636978,0.559894637774,0.549133287077,0.59442152061,0.00450404893994,14.8500364602,0.0308600743209
CNNM2,0.104841343283,0.233363195569,0.184459061555,0.174221200136,0.0432375012238,4.65178667465,0.0870280718903
CNNM3,-0.080523894062,-0.0324432056818,0.0970986815709,-0.00528947272431,0.929660630683,-0.0997218893009,0.94500325304
CNNM4,-0.339142054528,-0.323023452195,-0.324810225069,-0.328991910597,0.000240336843815,-64.4928440999,0.0218920838262
CNOT1,-0.0029623485748,-0.0473814731517,-0.00358061926501,-0.0179748136638,0.346060532394,-1.22240947088,0.417559521847
CNOT10,0.0470719150287,-0.0990024035566,-0.0248081555477,-0.0255795480252,0.605809958214,-0.606584703605,0.664894060815
CNOT11,-0.0120859498792,-0.0638314050963,0.0458604032239,-0.0100189839172,0.781777841251,-0.316234260972,0.819753203418
CNOT2,0.0449038108855,-0.11249149255,0.0105164433106,-0.0190237461179,0.728980467141,-0.398181915957,0.773343729006
CNOT3,-0.102189913948,0.0266017340894,0.0965969832891,0.00700293447683,0.915245886383,0.120293244435,0.932299530793
CNOT4,0.328238549871,0.289415449831,0.270695008115,0.296116335939,0.00325895075393,17.474210784,0.0290071734254
CNOT6,-0.423875722176,-0.0999980626558,-0.254932157126,-0.259601980653,0.108979468377,-2.77576211985,0.167030741263
CNOT6L,-0.508227282868,-0.249226883832,-0.0912674770989,-0.2829072146,0.145367917837,-2.32772151441,0.207471911447
CNOT7,0.0397061177149,-0.309257282665,-0.206432600398,-0.158661255116,0.26509756539,-1.53251341939,0.335741796661
CNOT8,-0.349611023144,-0.506019910863,-0.262140231626,-0.372590388544,0.0347545224104,-5.2232246856,0.0756632491038
CNP,0.0753273780857,0.0202110862038,0.160222612063,0.0852536921174,0.171343216021,2.09358274467,0.235326292972
CNPY2,-0.480492301301,-0.0187669511735,-0.300958037245,-0.266739096573,0.185570023694,-1.9849278728,0.250545294302
CNPY3,-0.358587738653,-0.179045821824,-0.243613410113,-0.260415656864,0.0383297439958,-4.95975494055,0.0804471841837
CNPY4,-0.140318963154,0.116922882972,0.0844433642237,0.0203490946808,0.824843531523,0.251598208234,0.856069353824
CNST,-1.02725467061,-0.888611416998,-0.843130559572,-0.919665549058,0.00360571248723,-16.6083894709,0.0294098259929
CNTLN,0.0191763049042,0.157580588325,0.156006117617,0.110921003615,0.136806156617,2.41791756749,0.197832537328
CNTNAP1,1.23883032026,1.23809230657,1.09772074426,1.19154779036,0.00154658467299,25.3985509163,0.0245513673432
CNTRL,-0.0101537097958,-0.0572700340017,-0.136971437426,-0.0681317270746,0.206986243403,-1.84091258594,0.273700572892
CNTROB,-0.190433645632,0.00398165950689,-0.170826692185,-0.11909289277,0.193786819826,-1.92716220711,0.259252306454
COA1,-0.698949565144,-0.546217347424,-0.539005540601,-0.594724151056,0.00760280423798,-11.4031716379,0.0360643255276
COA3,-0.750608034032,-0.019611442057,-0.607343918874,-0.459187798321,0.176452908406,-2.05319658643,0.240972869403
COA4,-0.347146182964,-0.388124706882,-0.173996189044,-0.303089026297,0.0438180701525,-4.61874818737,0.0877406047115
COA5,-1.06433814478,-0.686591110675,-1.06764030495,-0.939523186801,0.0176418875741,-7.42884423806,0.0516455637823
COA6,-1.33895953588,-1.48764247612,-1.43514465386,-1.42058222196,0.000937818633685,-32.6313421434,0.0225816246595
COA7,-0.579614072969,-0.474268567344,-0.569376068675,-0.541086236329,0.00382015481496,-16.1328996997,0.0298851908005
COASY,0.371255232389,0.645254822078,0.256247693662,0.42425258271,0.0666536560182,3.67697781688,0.117074739154
COBLL1,-0.458245191728,-0.394325878244,-0.551402634935,-0.467991234969,0.0093631316198,-10.2617847092,0.0385842877053
COG1,0.0670337174076,0.0851011168756,0.0680005591806,0.0733784644879,0.00633426818932,12.5049199206,0.0340642047736
COG2,0.142240210847,0.00210180403162,0.119906205674,0.0880827401842,0.179980204222,2.02623078074,0.244642799295
COG3,0.0687042712382,0.102541564016,0.0139394521578,0.0617284291373,0.139260109115,2.39128163737,0.200395280409
COG4,0.0319667208656,0.0590176966159,0.0290499625008,0.0400114599941,0.0524232252651,4.19392098136,0.0990097535301
COG5,0.0438705839477,0.108569192064,-0.00660756598164,0.0486107366767,0.282116897147,1.45833525796,0.353564570366
COG6,0.27822743591,0.159288308681,0.0990837029061,0.178866482499,0.0767511904342,3.39839188416,0.129320679764
COG7,0.14414262201,0.0436066401605,0.113040314333,0.100263192168,0.077741409228,3.37392634549,0.13054396217
COG8,0.0209791909451,0.124220123385,0.040914369035,0.0620378944551,0.188769872337,1.96203120916,0.254048776478
COIL,-0.123138239237,-0.185377579016,-0.210998211353,-0.173171343202,0.0219487817379,-6.63823495621,0.0578641682399
COL12A1,1.36503554999,1.37893763885,1.24161132288,1.32852817058,0.00107743703769,30.4405773504,0.0232207309555
COL13A1,-0.951417920034,-0.750447530262,-0.764303607294,-0.82205635253,0.00615714764254,-12.6852044071,0.0336397562093
COL17A1,-0.386881702482,-0.301349328187,-0.30844510611,-0.332225378926,0.00673570586175,-12.1228804118,0.0347406551214
COL18A1,0.26647511065,0.690741799795,0.29317658772,0.416797832722,0.093407567585,3.03813538918,0.148766163923
COL1A1,1.06278039374,0.995961179245,0.971213736905,1.0099851033,0.000732352296248,36.9318728608,0.0222634729026
COL4A1,0.342927658602,0.521415634947,0.427352120532,0.430565138027,0.0140334160596,8.35236615821,0.0459500244437
COL4A2,0.393855615385,0.411397617589,0.409325682374,0.404859638449,0.000186816198014,73.152955796,0.0218920838262
COL4A3BP,-0.0364771668963,-0.222985281921,-0.0914827445566,-0.116981731125,0.168801733755,-2.1142848157,0.232388499205
COL4A4,-0.50325453697,0.257514485295,0.291104061976,0.015121336767,0.958810361691,0.0583004219692,0.967290776552
COL5A1,0.822942068782,0.803238560859,0.78143492867,0.802538519437,0.000223027152099,66.9496755308,0.0218920838262
COL5A2,0.541130669234,0.334127249782,0.574287308286,0.483181742434,0.0233398946546,6.43047422125,0.0597002454911
COL5A3,0.679293136713,0.200593614042,0.561112630107,0.480333126954,0.0792990372221,3.33633583997,0.13243659607
COL6A1,0.196834479608,0.174356301076,0.211951895748,0.194380892144,0.00314230863812,17.7971386781,0.0284940816481
COL6A2,0.464303355589,0.448508120157,0.496751590933,0.46985435556,0.000912200489569,33.0870134947,0.0225816246595
COL7A1,-0.301476898127,-0.160144439429,-0.328982380287,-0.263534572614,0.037202664886,-5.03877681584,0.0790091237736
COL9A2,-0.347905794369,-0.657916819751,-0.222124117989,-0.40931557737,0.0871978048338,-3.16084985684,0.14168493121
COLEC12,-0.703071901941,-0.361165508129,-0.764609494833,-0.609615634968,0.0398576237768,-4.85792857376,0.0825290421501
COLGALT1,0.326813280266,0.215547623742,0.244080974769,0.262147292926,0.0158164679208,7.85679494992,0.0488723568966
COMMD1,0.46227686888,0.346360781273,0.390543986192,0.399727212115,0.00706413623086,11.8347748682,0.0353047286865
COMMD10,0.276005081158,0.202158580009,0.191655415579,0.223273025582,0.0138367824888,8.41276530551,0.0456628041844
COMMD2,0.0218581670791,-0.00304530003595,0.0511196798107,0.0233108489513,0.27486543091,1.489230962,0.346167082358
COMMD3,0.00867455144732,-0.0921160179714,0.0110082264156,-0.0241444133695,0.551179530726,-0.710286935067,0.613314185762
COMMD4,0.105198125557,0.104855142871,0.0802365733367,0.0967632805883,0.00721495863285,11.7090880746,0.0355325353188
COMMD5,0.13346939144,0.0934586426716,0.24022711365,0.155718382587,0.0708286544392,3.55484696371,0.122001286144
COMMD6,0.134189547296,0.298510390171,0.178980191935,0.203893376468,0.0532759858707,4.1573869698,0.099922215481
COMMD7,0.0486864848813,-0.00176951587514,-0.103669462275,-0.0189174977564,0.713949225554,-0.422177811916,0.760278572486
COMMD8,0.264647585743,0.138603695833,0.240692671117,0.214647984231,0.0309199294834,5.55422826709,0.0702287613336
COMMD9,-0.0941921466968,-0.106534527419,-0.0147274779555,-0.0718180506903,0.129902378086,-2.49656161971,0.190472634682
COMT,0.00128727941173,-0.0283446847143,0.0160257269193,-0.00367722612776,0.804548633179,-0.281845822787,0.838775087106
COMTD1,-0.46987640874,-0.121560540623,-0.42187109169,-0.337769347018,0.0902455502335,-3.09911378924,0.145257602545
COPA,0.284101304973,0.180189147058,0.243973214479,0.236087888837,0.0160288359472,7.80330710698,0.0491522250583
COPB1,0.294220889787,0.241781067002,0.207196352149,0.247732769646,0.0102673419385,9.79279180933,0.0398571311639
COPB2,0.325251953727,0.314015928086,0.30065274692,0.313306876244,0.000514596596591,44.0655180322,0.0220414880638
COPE,0.286204985515,0.184581415282,0.15326056457,0.208015655122,0.0352550327385,5.18398654754,0.0763886602887
COPG1,0.414894748624,0.301163122865,0.355822042516,0.357293304668,0.00834234819236,10.879909036,0.0370531640925
COPG2,0.091274692456,0.0737243058822,0.0963765204667,0.087125172935,0.00614317900216,12.699752325,0.0336397562093
COPRS,-0.197206874227,-0.322413637393,-0.238941756508,-0.252854089376,0.0205393543967,-6.86965866323,0.0559608066266
COPS2,-0.0459398593452,-0.21410654235,-0.200352856053,-0.153466419249,0.104424040756,-2.84673198797,0.16157657219
COPS3,-0.148149795429,-0.151270804671,-0.112831648516,-0.137417416205,0.00794964466305,-11.1487120921,0.0364703282821
COPS4,-0.0366791256724,-0.155433128897,-0.0881618427801,-0.0934246991164,0.112949954861,-2.71724238508,0.171356595016
COPS5,0.0301833189053,-0.343096358391,-0.191640013956,-0.168184351147,0.26092632617,-1.55161793342,0.331321925163
COPS6,-0.152003548991,-0.254180764049,-0.120267893307,-0.175484068782,0.0491301018509,-4.34358286154,0.0948337219899
COPS7A,-0.211146354282,-0.125113173491,-0.267122876347,-0.20112746804,0.0396724638838,-4.86996088237,0.0822931957393
COPS7B,0.0233236912494,-0.208077625674,-0.0750436882831,-0.0865992075691,0.325634291272,-1.2915768421,0.397166365289
COPS8,-0.117308046467,-0.092240592402,-0.208897057074,-0.139481898648,0.0589534481876,-3.93417363781,0.107420026919
COPS9,-0.388317619905,-0.419162862363,-0.561253528025,-0.456244670098,0.0133519388275,-8.56731290131,0.0450542596153
COPZ1,0.215174745007,0.504893043626,0.0813846447388,0.267150811124,0.16602282582,2.13741227028,0.229451740875
COQ10B,-0.164217064524,-0.178346954826,-0.0455996769412,-0.129387898764,0.0915333915809,-3.07391537177,0.146700286963
COQ3,-0.0795966747859,-0.0467227835421,-0.144656263643,-0.0903252406568,0.0882605796812,-3.13897599786,0.142908135318
COQ4,-0.274547446263,0.562668464221,-0.20682091091,0.0271000356826,0.928811113803,0.100932368638,0.944347516279
COQ5,-0.135032013614,-0.1261036267,-0.249542040016,-0.170225893443,0.0504191070929,-4.28330263272,0.0964253794089
COQ6,-0.430401874946,-0.201429397813,0.0153063242806,-0.20550831616,0.251340974261,-1.59703652423,0.321092265099
COQ7,-0.20211545068,-0.153618559528,-0.348309653904,-0.23468122137,0.0569115529825,-4.0107068469,0.104617158377
COQ8A,-0.531952504391,-0.419640530914,-0.72929530051,-0.560296111939,0.025113989733,-6.19070291534,0.062389930396
COQ8B,-0.427932959359,-0.351593805892,-0.455156349367,-0.411561038206,0.00562442175619,-13.2777055656,0.0327848786154
COQ9,-0.233915296464,-0.243000974828,-0.0971127601522,-0.191343010481,0.0557790254187,-4.05490205394,0.10323365702
CORO1B,0.30507082731,0.156435582613,0.247862713005,0.236456374309,0.0319139081966,5.46282057922,0.0716357137582
CORO1C,0.168003605208,0.033765586137,0.0615642332142,0.0877778081864,0.165036110763,2.14575157482,0.228463983718
CORO2A,0.298755178276,0.259757438904,0.182002566259,0.246838394479,0.0187853674461,7.19288974413,0.0533105700155
CORO7,-0.163117376745,0.0161313894311,-0.101377836097,-0.0827879411369,0.255991791356,-1.57472761282,0.326176825311
COTL1,0.30246946019,0.0674329240747,0.0437674413165,0.137889941861,0.236885424565,1.66991862601,0.305412285453
COX11,-0.0541612240403,0.0266363314814,0.0546153579999,0.009030155147,0.807851202043,0.276899230862,0.841553417034
COX15,0.0777934294222,0.11792949267,0.266878837183,0.154200586425,0.11551895201,2.68090251544,0.174335118854
COX16,-0.380219069435,-0.823223969343,-0.754951472805,-0.652798170528,0.0417336228132,-4.74048002762,0.0851122098363
COX17,-0.320388410303,-0.908791412116,-0.140812139954,-0.456663987458,0.187793400913,-1.96896272431,0.252955712354
COX18,-0.17476148745,0.000439481753684,-0.0565156147056,-0.0769458734672,0.27439452831,-1.49127270448,0.345621137976
COX19,0.0609239323507,-0.0131964518106,0.0888572147228,0.0455282317543,0.273490077191,1.49520665686,0.344655259143
COX20,-0.593059008922,-0.570752607845,-0.656720893234,-0.60684417,0.00179655570137,-23.5610080066,0.0252254986701
COX4I1,-0.990000764893,-1.03735311966,-0.908575850889,-0.978643245147,0.00147334894267,-26.0235702676,0.0242642974712
COX5A,-0.827207128179,-0.718966782654,-0.730130409883,-0.758768106905,0.00204564412526,-22.0758712877,0.0259197744398
COX5B,-0.834795556827,-0.995058510356,-0.829547611742,-0.886467226308,0.00373340534265,-16.3203220424,0.0296807874204
COX6A1,-0.664528700768,-0.511768415214,-0.832733188981,-0.669676768321,0.0186239616893,-7.22488534735,0.053070412369
COX6B1,-0.919927050521,-0.706416063748,-0.816373828814,-0.814238981028,0.00568291623648,-13.2086115095,0.0328490527463
COX6C,-1.59819869973,-1.56244186693,-1.246027598,-1.46888938822,0.00575416869244,-13.1258711063,0.0328490527463
COX7A2,-1.98962691625,-2.11350380844,-2.12292023505,-2.07535031991,0.000427976957431,-48.3226085919,0.0218920838262
COX7A2L,-0.928249641289,-1.02495407692,-0.980086685541,-0.977763467918,0.000815574584907,-34.9947086408,0.0225569459662
COX7C,-1.70163607472,-1.65074190044,-1.92535206187,-1.75924334568,0.00229065845845,-20.8580025495,0.0266048169933
COX8A,-1.34474481079,-1.3838145047,-1.18910549786,-1.30588827112,0.00206749636211,-21.958536053,0.0259197744398
CP,-1.01104831494,-1.0601249547,-0.707356437593,-0.926176569079,0.013893870799,-8.39509861793,0.0457794123795
CPA4,2.0545704726,1.79608427678,1.51753199655,1.78939558198,0.00742608920637,11.5395946285,0.035823340039
CPD,-0.00207359864991,0.0517075543597,-0.0233861048322,0.00874928362586,0.733144423082,0.391591232621,0.776680398759
